Время,Координата,Сера
127.965,1272.73,200
127.965,1287.88,200
127.965,1303.03,200
127.965,1318.18,200
127.965,1333.33,200
127.965,1348.48,200
127.965,1363.64,200
127.965,1378.79,200
127.965,1393.94,200
127.965,1409.09,200
127.965,1424.24,200
127.965,1439.39,200
127.965,1454.55,200
127.965,1469.7,200
127.965,1484.85,200
127.965,1500,200
138.627,0,289
138.627,15.1515,289
138.627,30.303,289
138.627,45.4545,289
138.627,60.6061,289
138.627,75.7576,289
138.627,90.9091,289
138.627,106.061,289
138.627,121.212,289
138.627,136.364,289
138.627,151.515,289
138.627,166.667,289
138.627,181.818,289
138.627,196.97,200
138.627,212.121,200
138.627,227.273,200
138.627,242.424,200
138.627,257.576,200
138.627,272.727,200
138.627,287.879,200
138.627,303.03,200
138.627,318.182,200
138.627,333.333,200
138.627,348.485,200
138.627,363.636,200
138.627,378.788,200
138.627,393.939,200
138.627,409.091,200
138.627,424.242,200
138.627,439.394,200
138.627,454.545,200
138.627,469.697,200
138.627,484.848,200
138.627,500,200
138.627,515.152,200
138.627,530.303,200
138.627,545.455,200
138.627,560.606,200
138.627,575.758,200
138.627,590.909,200
138.627,606.061,200
138.627,621.212,200
138.627,636.364,200
138.627,651.515,200
138.627,666.667,200
138.627,681.818,200
138.627,696.97,200
138.627,712.121,200
138.627,727.273,200
138.627,742.424,200
138.627,757.576,200
138.627,772.727,200
138.627,787.879,200
138.627,803.03,200
138.627,818.182,200
138.627,833.333,200
138.627,848.485,200
138.627,863.636,200
138.627,878.788,200
138.627,893.939,200
138.627,909.091,200
138.627,924.242,200
138.627,939.394,200
138.627,954.545,200
138.627,969.697,200
138.627,984.848,200
138.627,1000,200
138.627,1015.15,200
138.627,1030.3,200
138.627,1045.45,200
138.627,1060.61,200
138.627,1075.76,200
138.627,1090.91,200
138.627,1106.06,200
138.627,1121.21,200
138.627,1136.36,200
138.627,1151.52,200
138.627,1166.67,200
138.627,1181.82,200
138.627,1196.97,200
138.627,1212.12,200
138.627,1227.27,200
138.627,1242.42,200
138.627,1257.58,200
138.627,1272.73,200
138.627,1287.88,200
138.627,1303.03,200
138.627,1318.18,200
138.627,1333.33,200
138.627,1348.48,200
138.627,1363.64,200
138.627,1378.79,200
138.627,1393.94,200
138.627,1409.09,200
138.627,1424.24,200
138.627,1439.39,200
138.627,1454.55,200
138.627,1469.7,200
138.627,1484.85,200
138.627,1500,200
149.29,0,289
149.29,15.1515,289
149.29,30.303,289
149.29,45.4545,289
149.29,60.6061,289
149.29,75.7576,289
149.29,90.9091,289
149.29,106.061,289
149.29,121.212,289
149.29,136.364,289
149.29,151.515,289
149.29,166.667,289
149.29,181.818,289
149.29,196.97,289
149.29,212.121,200
149.29,227.273,200
149.29,242.424,200
149.29,257.576,200
149.29,272.727,200
149.29,287.879,200
149.29,303.03,200
149.29,318.182,200
149.29,333.333,200
149.29,348.485,200
149.29,363.636,200
149.29,378.788,200
149.29,393.939,200
149.29,409.091,200
149.29,424.242,200
149.29,439.394,200
149.29,454.545,200
149.29,469.697,200
149.29,484.848,200
149.29,500,200
149.29,515.152,200
149.29,530.303,200
149.29,545.455,200
149.29,560.606,200
149.29,575.758,200
149.29,590.909,200
149.29,606.061,200
149.29,621.212,200
149.29,636.364,200
149.29,651.515,200
149.29,666.667,200
149.29,681.818,200
149.29,696.97,200
149.29,712.121,200
149.29,727.273,200
149.29,742.424,200
149.29,757.576,200
149.29,772.727,200
149.29,787.879,200
149.29,803.03,200
149.29,818.182,200
149.29,833.333,200
149.29,848.485,200
149.29,863.636,200
149.29,878.788,200
149.29,893.939,200
149.29,909.091,200
149.29,924.242,200
149.29,939.394,200
149.29,954.545,200
149.29,969.697,200
149.29,984.848,200
149.29,1000,200
149.29,1015.15,200
149.29,1030.3,200
149.29,1045.45,200
149.29,1060.61,200
149.29,1075.76,200
149.29,1090.91,200
149.29,1106.06,200
149.29,1121.21,200
149.29,1136.36,200
149.29,1151.52,200
149.29,1166.67,200
149.29,1181.82,200
149.29,1196.97,200
149.29,1212.12,200
149.29,1227.27,200
149.29,1242.42,200
149.29,1257.58,200
149.29,1272.73,200
149.29,1287.88,200
149.29,1303.03,200
149.29,1318.18,200
149.29,1333.33,200
149.29,1348.48,200
149.29,1363.64,200
149.29,1378.79,200
149.29,1393.94,200
149.29,1409.09,200
149.29,1424.24,200
149.29,1439.39,200
149.29,1454.55,200
149.29,1469.7,200
149.29,1484.85,200
149.29,1500,200
159.952,0,289
159.952,15.1515,289
159.952,30.303,289
159.952,45.4545,289
159.952,60.6061,289
159.952,75.7576,289
159.952,90.9091,289
159.952,106.061,289
159.952,121.212,289
159.952,136.364,289
159.952,151.515,289
159.952,166.667,289
159.952,181.818,289
159.952,196.97,289
159.952,212.121,289
159.952,227.273,200
159.952,242.424,200
159.952,257.576,200
159.952,272.727,200
159.952,287.879,200
159.952,303.03,200
159.952,318.182,200
159.952,333.333,200
159.952,348.485,200
159.952,363.636,200
159.952,378.788,200
159.952,393.939,200
159.952,409.091,200
159.952,424.242,200
159.952,439.394,200
159.952,454.545,200
159.952,469.697,200
159.952,484.848,200
159.952,500,200
159.952,515.152,200
159.952,530.303,200
159.952,545.455,200
159.952,560.606,200
159.952,575.758,200
159.952,590.909,200
159.952,606.061,200
159.952,621.212,200
159.952,636.364,200
159.952,651.515,200
159.952,666.667,200
159.952,681.818,200
159.952,696.97,200
159.952,712.121,200
159.952,727.273,200
159.952,742.424,200
159.952,757.576,200
159.952,772.727,200
159.952,787.879,200
159.952,803.03,200
159.952,818.182,200
159.952,833.333,200
159.952,848.485,200
159.952,863.636,200
159.952,878.788,200
159.952,893.939,200
159.952,909.091,200
159.952,924.242,200
159.952,939.394,200
159.952,954.545,200
159.952,969.697,200
159.952,984.848,200
159.952,1000,200
159.952,1015.15,200
159.952,1030.3,200
159.952,1045.45,200
159.952,1060.61,200
159.952,1075.76,200
159.952,1090.91,200
159.952,1106.06,200
159.952,1121.21,200
159.952,1136.36,200
159.952,1151.52,200
159.952,1166.67,200
159.952,1181.82,200
159.952,1196.97,200
159.952,1212.12,200
159.952,1227.27,200
159.952,1242.42,200
159.952,1257.58,200
159.952,1272.73,200
159.952,1287.88,200
159.952,1303.03,200
159.952,1318.18,200
159.952,1333.33,200
159.952,1348.48,200
159.952,1363.64,200
159.952,1378.79,200
159.952,1393.94,200
159.952,1409.09,200
159.952,1424.24,200
159.952,1439.39,200
159.952,1454.55,200
159.952,1469.7,200
159.952,1484.85,200
159.952,1500,200
170.615,0,289
170.615,15.1515,289
170.615,30.303,289
170.615,45.4545,289
170.615,60.6061,289
170.615,75.7576,289
170.615,90.9091,289
170.615,106.061,289
170.615,121.212,289
170.615,136.364,289
170.615,151.515,289
170.615,166.667,289
170.615,181.818,289
170.615,196.97,289
170.615,212.121,289
170.615,227.273,289
170.615,242.424,200
170.615,257.576,200
170.615,272.727,200
170.615,287.879,200
170.615,303.03,200
170.615,318.182,200
170.615,333.333,200
170.615,348.485,200
170.615,363.636,200
170.615,378.788,200
170.615,393.939,200
170.615,409.091,200
170.615,424.242,200
170.615,439.394,200
170.615,454.545,200
170.615,469.697,200
170.615,484.848,200
170.615,500,200
170.615,515.152,200
170.615,530.303,200
170.615,545.455,200
170.615,560.606,200
170.615,575.758,200
170.615,590.909,200
170.615,606.061,200
170.615,621.212,200
170.615,636.364,200
170.615,651.515,200
170.615,666.667,200
170.615,681.818,200
170.615,696.97,200
170.615,712.121,200
170.615,727.273,200
170.615,742.424,200
170.615,757.576,200
170.615,772.727,200
170.615,787.879,200
170.615,803.03,200
170.615,818.182,200
170.615,833.333,200
170.615,848.485,200
170.615,863.636,200
170.615,878.788,200
170.615,893.939,200
170.615,909.091,200
170.615,924.242,200
170.615,939.394,200
170.615,954.545,200
170.615,969.697,200
170.615,984.848,200
170.615,1000,200
170.615,1015.15,200
170.615,1030.3,200
170.615,1045.45,200
170.615,1060.61,200
170.615,1075.76,200
170.615,1090.91,200
170.615,1106.06,200
170.615,1121.21,200
170.615,1136.36,200
170.615,1151.52,200
170.615,1166.67,200
170.615,1181.82,200
170.615,1196.97,200
170.615,1212.12,200
170.615,1227.27,200
170.615,1242.42,200
170.615,1257.58,200
170.615,1272.73,200
170.615,1287.88,200
170.615,1303.03,200
170.615,1318.18,200
170.615,1333.33,200
170.615,1348.48,200
170.615,1363.64,200
170.615,1378.79,200
170.615,1393.94,200
170.615,1409.09,200
170.615,1424.24,200
170.615,1439.39,200
170.615,1454.55,200
170.615,1469.7,200
170.615,1484.85,200
170.615,1500,200
181.277,0,289
181.277,15.1515,289
181.277,30.303,289
181.277,45.4545,289
181.277,60.6061,289
181.277,75.7576,289
181.277,90.9091,289
181.277,106.061,289
181.277,121.212,289
181.277,136.364,289
181.277,151.515,289
181.277,166.667,289
181.277,181.818,289
181.277,196.97,289
181.277,212.121,289
181.277,227.273,289
181.277,242.424,289
181.277,257.576,200
181.277,272.727,200
181.277,287.879,200
181.277,303.03,200
181.277,318.182,200
181.277,333.333,200
181.277,348.485,200
181.277,363.636,200
181.277,378.788,200
181.277,393.939,200
181.277,409.091,200
181.277,424.242,200
181.277,439.394,200
181.277,454.545,200
181.277,469.697,200
181.277,484.848,200
181.277,500,200
181.277,515.152,200
181.277,530.303,200
181.277,545.455,200
181.277,560.606,200
181.277,575.758,200
181.277,590.909,200
181.277,606.061,200
181.277,621.212,200
181.277,636.364,200
181.277,651.515,200
181.277,666.667,200
181.277,681.818,200
181.277,696.97,200
181.277,712.121,200
181.277,727.273,200
181.277,742.424,200
181.277,757.576,200
181.277,772.727,200
181.277,787.879,200
181.277,803.03,200
181.277,818.182,200
181.277,833.333,200
181.277,848.485,200
181.277,863.636,200
181.277,878.788,200
181.277,893.939,200
181.277,909.091,200
181.277,924.242,200
181.277,939.394,200
181.277,954.545,200
181.277,969.697,200
181.277,984.848,200
181.277,1000,200
181.277,1015.15,200
181.277,1030.3,200
181.277,1045.45,200
181.277,1060.61,200
181.277,1075.76,200
181.277,1090.91,200
181.277,1106.06,200
181.277,1121.21,200
181.277,1136.36,200
181.277,1151.52,200
181.277,1166.67,200
181.277,1181.82,200
181.277,1196.97,200
181.277,1212.12,200
181.277,1227.27,200
181.277,1242.42,200
181.277,1257.58,200
181.277,1272.73,200
181.277,1287.88,200
181.277,1303.03,200
181.277,1318.18,200
181.277,1333.33,200
181.277,1348.48,200
181.277,1363.64,200
181.277,1378.79,200
181.277,1393.94,200
181.277,1409.09,200
181.277,1424.24,200
181.277,1439.39,200
181.277,1454.55,200
181.277,1469.7,200
181.277,1484.85,200
181.277,1500,200
191.94,0,289
191.94,15.1515,289
191.94,30.303,289
191.94,45.4545,289
191.94,60.6061,289
191.94,75.7576,289
191.94,90.9091,289
191.94,106.061,289
191.94,121.212,289
191.94,136.364,289
191.94,151.515,289
191.94,166.667,289
191.94,181.818,289
191.94,196.97,289
191.94,212.121,289
191.94,227.273,289
191.94,242.424,289
191.94,257.576,289
191.94,272.727,200
191.94,287.879,200
191.94,303.03,200
191.94,318.182,200
191.94,333.333,200
191.94,348.485,200
191.94,363.636,200
191.94,378.788,200
191.94,393.939,200
191.94,409.091,200
191.94,424.242,200
191.94,439.394,200
191.94,454.545,200
191.94,469.697,200
191.94,484.848,200
191.94,500,200
191.94,515.152,200
191.94,530.303,200
191.94,545.455,200
191.94,560.606,200
191.94,575.758,200
191.94,590.909,200
191.94,606.061,200
191.94,621.212,200
191.94,636.364,200
191.94,651.515,200
191.94,666.667,200
191.94,681.818,200
191.94,696.97,200
191.94,712.121,200
191.94,727.273,200
191.94,742.424,200
191.94,757.576,200
191.94,772.727,200
191.94,787.879,200
191.94,803.03,200
191.94,818.182,200
191.94,833.333,200
191.94,848.485,200
191.94,863.636,200
191.94,878.788,200
191.94,893.939,200
191.94,909.091,200
191.94,924.242,200
191.94,939.394,200
191.94,954.545,200
191.94,969.697,200
191.94,984.848,200
191.94,1000,200
191.94,1015.15,200
191.94,1030.3,200
191.94,1045.45,200
191.94,1060.61,200
191.94,1075.76,200
191.94,1090.91,200
191.94,1106.06,200
191.94,1121.21,200
191.94,1136.36,200
191.94,1151.52,200
191.94,1166.67,200
191.94,1181.82,200
191.94,1196.97,200
191.94,1212.12,200
191.94,1227.27,200
191.94,1242.42,200
191.94,1257.58,200
191.94,1272.73,200
191.94,1287.88,200
191.94,1303.03,200
191.94,1318.18,200
191.94,1333.33,200
191.94,1348.48,200
191.94,1363.64,200
191.94,1378.79,200
191.94,1393.94,200
191.94,1409.09,200
191.94,1424.24,200
191.94,1439.39,200
191.94,1454.55,200
191.94,1469.7,200
191.94,1484.85,200
191.94,1500,200
202.602,0,289
202.602,15.1515,289
202.602,30.303,289
202.602,45.4545,289
202.602,60.6061,289
202.602,75.7576,289
202.602,90.9091,289
202.602,106.061,289
202.602,121.212,289
202.602,136.364,289
202.602,151.515,289
202.602,166.667,289
202.602,181.818,289
202.602,196.97,289
202.602,212.121,289
202.602,227.273,289
202.602,242.424,289
202.602,257.576,289
202.602,272.727,289
202.602,287.879,200
202.602,303.03,200
202.602,318.182,200
202.602,333.333,200
202.602,348.485,200
202.602,363.636,200
202.602,378.788,200
202.602,393.939,200
202.602,409.091,200
202.602,424.242,200
202.602,439.394,200
202.602,454.545,200
202.602,469.697,200
202.602,484.848,200
202.602,500,200
202.602,515.152,200
202.602,530.303,200
202.602,545.455,200
202.602,560.606,200
202.602,575.758,200
202.602,590.909,200
202.602,606.061,200
202.602,621.212,200
202.602,636.364,200
202.602,651.515,200
202.602,666.667,200
202.602,681.818,200
202.602,696.97,200
202.602,712.121,200
202.602,727.273,200
202.602,742.424,200
202.602,757.576,200
202.602,772.727,200
202.602,787.879,200
202.602,803.03,200
202.602,818.182,200
202.602,833.333,200
202.602,848.485,200
202.602,863.636,200
202.602,878.788,200
202.602,893.939,200
202.602,909.091,200
202.602,924.242,200
202.602,939.394,200
202.602,954.545,200
202.602,969.697,200
202.602,984.848,200
202.602,1000,200
202.602,1015.15,200
202.602,1030.3,200
202.602,1045.45,200
202.602,1060.61,200
202.602,1075.76,200
202.602,1090.91,200
202.602,1106.06,200
202.602,1121.21,200
202.602,1136.36,200
202.602,1151.52,200
202.602,1166.67,200
202.602,1181.82,200
202.602,1196.97,200
202.602,1212.12,200
202.602,1227.27,200
202.602,1242.42,200
202.602,1257.58,200
202.602,1272.73,200
202.602,1287.88,200
202.602,1303.03,200
202.602,1318.18,200
202.602,1333.33,200
202.602,1348.48,200
202.602,1363.64,200
202.602,1378.79,200
202.602,1393.94,200
202.602,1409.09,200
202.602,1424.24,200
202.602,1439.39,200
202.602,1454.55,200
202.602,1469.7,200
202.602,1484.85,200
202.602,1500,200
213.265,0,289
213.265,15.1515,289
213.265,30.303,289
213.265,45.4545,289
213.265,60.6061,289
213.265,75.7576,289
213.265,90.9091,289
213.265,106.061,289
213.265,121.212,289
213.265,136.364,289
213.265,151.515,289
213.265,166.667,289
213.265,181.818,289
213.265,196.97,289
213.265,212.121,289
213.265,227.273,289
213.265,242.424,289
213.265,257.576,289
213.265,272.727,289
213.265,287.879,289
213.265,303.03,200
213.265,318.182,200
213.265,333.333,200
213.265,348.485,200
213.265,363.636,200
213.265,378.788,200
213.265,393.939,200
213.265,409.091,200
213.265,424.242,200
213.265,439.394,200
213.265,454.545,200
213.265,469.697,200
213.265,484.848,200
213.265,500,200
213.265,515.152,200
213.265,530.303,200
213.265,545.455,200
213.265,560.606,200
213.265,575.758,200
213.265,590.909,200
213.265,606.061,200
213.265,621.212,200
213.265,636.364,200
213.265,651.515,200
213.265,666.667,200
213.265,681.818,200
213.265,696.97,200
213.265,712.121,200
213.265,727.273,200
213.265,742.424,200
213.265,757.576,200
213.265,772.727,200
213.265,787.879,200
213.265,803.03,200
213.265,818.182,200
213.265,833.333,200
213.265,848.485,200
213.265,863.636,200
213.265,878.788,200
213.265,893.939,200
213.265,909.091,200
213.265,924.242,200
213.265,939.394,200
213.265,954.545,200
213.265,969.697,200
213.265,984.848,200
213.265,1000,200
213.265,1015.15,200
213.265,1030.3,200
213.265,1045.45,200
213.265,1060.61,200
213.265,1075.76,200
213.265,1090.91,200
213.265,1106.06,200
213.265,1121.21,200
213.265,1136.36,200
213.265,1151.52,200
213.265,1166.67,200
213.265,1181.82,200
213.265,1196.97,200
213.265,1212.12,200
213.265,1227.27,200
213.265,1242.42,200
213.265,1257.58,200
213.265,1272.73,200
213.265,1287.88,200
213.265,1303.03,200
213.265,1318.18,200
213.265,1333.33,200
213.265,1348.48,200
213.265,1363.64,200
213.265,1378.79,200
213.265,1393.94,200
213.265,1409.09,200
213.265,1424.24,200
213.265,1439.39,200
213.265,1454.55,200
213.265,1469.7,200
213.265,1484.85,200
213.265,1500,200
223.927,0,289
223.927,15.1515,289
223.927,30.303,289
223.927,45.4545,289
223.927,60.6061,289
223.927,75.7576,289
223.927,90.9091,289
223.927,106.061,289
223.927,121.212,289
223.927,136.364,289
223.927,151.515,289
223.927,166.667,289
223.927,181.818,289
223.927,196.97,289
223.927,212.121,289
223.927,227.273,289
223.927,242.424,289
223.927,257.576,289
223.927,272.727,289
223.927,287.879,289
223.927,303.03,289
223.927,318.182,200
223.927,333.333,200
223.927,348.485,200
223.927,363.636,200
223.927,378.788,200
223.927,393.939,200
223.927,409.091,200
223.927,424.242,200
223.927,439.394,200
223.927,454.545,200
223.927,469.697,200
223.927,484.848,200
223.927,500,200
223.927,515.152,200
223.927,530.303,200
223.927,545.455,200
223.927,560.606,200
223.927,575.758,200
223.927,590.909,200
223.927,606.061,200
223.927,621.212,200
223.927,636.364,200
223.927,651.515,200
223.927,666.667,200
223.927,681.818,200
223.927,696.97,200
223.927,712.121,200
223.927,727.273,200
223.927,742.424,200
223.927,757.576,200
223.927,772.727,200
223.927,787.879,200
223.927,803.03,200
223.927,818.182,200
223.927,833.333,200
223.927,848.485,200
223.927,863.636,200
223.927,878.788,200
223.927,893.939,200
223.927,909.091,200
223.927,924.242,200
223.927,939.394,200
223.927,954.545,200
223.927,969.697,200
223.927,984.848,200
223.927,1000,200
223.927,1015.15,200
223.927,1030.3,200
223.927,1045.45,200
223.927,1060.61,200
223.927,1075.76,200
223.927,1090.91,200
223.927,1106.06,200
223.927,1121.21,200
223.927,1136.36,200
223.927,1151.52,200
223.927,1166.67,200
223.927,1181.82,200
223.927,1196.97,200
223.927,1212.12,200
223.927,1227.27,200
223.927,1242.42,200
223.927,1257.58,200
223.927,1272.73,200
223.927,1287.88,200
223.927,1303.03,200
223.927,1318.18,200
223.927,1333.33,200
223.927,1348.48,200
223.927,1363.64,200
223.927,1378.79,200
223.927,1393.94,200
223.927,1409.09,200
223.927,1424.24,200
223.927,1439.39,200
223.927,1454.55,200
223.927,1469.7,200
223.927,1484.85,200
223.927,1500,200
234.59,0,289
234.59,15.1515,289
234.59,30.303,289
234.59,45.4545,289
234.59,60.6061,289
234.59,75.7576,289
234.59,90.9091,289
234.59,106.061,289
234.59,121.212,289
234.59,136.364,289
234.59,151.515,289
234.59,166.667,289
234.59,181.818,289
234.59,196.97,289
234.59,212.121,289
234.59,227.273,289
234.59,242.424,289
234.59,257.576,289
234.59,272.727,289
234.59,287.879,289
234.59,303.03,289
234.59,318.182,289
234.59,333.333,200
234.59,348.485,200
234.59,363.636,200
234.59,378.788,200
234.59,393.939,200
234.59,409.091,200
234.59,424.242,200
234.59,439.394,200
234.59,454.545,200
234.59,469.697,200
234.59,484.848,200
234.59,500,200
234.59,515.152,200
234.59,530.303,200
234.59,545.455,200
234.59,560.606,200
234.59,575.758,200
234.59,590.909,200
234.59,606.061,200
234.59,621.212,200
234.59,636.364,200
234.59,651.515,200
234.59,666.667,200
234.59,681.818,200
234.59,696.97,200
234.59,712.121,200
234.59,727.273,200
234.59,742.424,200
234.59,757.576,200
234.59,772.727,200
234.59,787.879,200
234.59,803.03,200
234.59,818.182,200
234.59,833.333,200
234.59,848.485,200
234.59,863.636,200
234.59,878.788,200
234.59,893.939,200
234.59,909.091,200
234.59,924.242,200
234.59,939.394,200
234.59,954.545,200
234.59,969.697,200
234.59,984.848,200
234.59,1000,200
234.59,1015.15,200
234.59,1030.3,200
234.59,1045.45,200
234.59,1060.61,200
234.59,1075.76,200
234.59,1090.91,200
234.59,1106.06,200
234.59,1121.21,200
234.59,1136.36,200
234.59,1151.52,200
234.59,1166.67,200
234.59,1181.82,200
234.59,1196.97,200
234.59,1212.12,200
234.59,1227.27,200
234.59,1242.42,200
234.59,1257.58,200
234.59,1272.73,200
234.59,1287.88,200
234.59,1303.03,200
234.59,1318.18,200
234.59,1333.33,200
234.59,1348.48,200
234.59,1363.64,200
234.59,1378.79,200
234.59,1393.94,200
234.59,1409.09,200
234.59,1424.24,200
234.59,1439.39,200
234.59,1454.55,200
234.59,1469.7,200
234.59,1484.85,200
234.59,1500,200
245.252,0,289
245.252,15.1515,289
245.252,30.303,289
245.252,45.4545,289
245.252,60.6061,289
245.252,75.7576,289
245.252,90.9091,289
245.252,106.061,289
245.252,121.212,289
245.252,136.364,289
245.252,151.515,289
245.252,166.667,289
245.252,181.818,289
245.252,196.97,289
245.252,212.121,289
245.252,227.273,289
245.252,242.424,289
245.252,257.576,289
245.252,272.727,289
245.252,287.879,289
245.252,303.03,289
245.252,318.182,289
245.252,333.333,289
245.252,348.485,200
245.252,363.636,200
